id,title,price,specs_annee,specs_car_engine,specs_couleur_auto,specs_papiers,specs_kilometrage,specs_marque-voiture,specs_modele,specs_finition,specs_energie,specs_boite,option0,option1,option2,option3,option4,option5,option6,option7,option8,option9,option10,option11,option12,option13
40474104,Suzuki Maruti 800 2011 Maruti 800,720000.0,2011,0.8 ess 47ch,Gris,Carte grise / safia,149000km,Suzuki,Maruti 800,Maruti 800,,,,,,,,,,,,,,,,
40473899,Citroen Berlingo aline 2023 Aline,6000000.0,2023,1.6,Gris Souris,Carte grise / safia,12000km,Citroen,Berlingo aline,Aline,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,
40473879,Citroen Jumpy 2016 Jumpy,2200000.0,2016,1.6 HDI 92ch,Blanc,Carte grise / safia,236000km,Citroen,Jumpy,Jumpy,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Radio CD,Alarme,Vitres éléctriques,,,,,,,
40473768,Fiat City 2023 ,1230000.0,2023,1.6,Gris Champagne,Carte grise / safia,1800km,Fiat,City,,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Vitres éléctriques,,,,,,,
39305455,Mitsubishi Pajero Sport 2014 Pajero Sport,10000.0,2014,3.0لتر,Gris Manitoba,Carte grise / safia,237000km,Mitsubishi,Pajero Sport,Pajero Sport,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,
40406223,Peugeot 207 2007 Premium,10000.0,2007,1.4 ess 16V 90ch,Bleu Nuit,Carte grise / safia,371km,Peugeot,207,Premium,,,Climatisation,ABS,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,,
40471143,Fiat Doblo 2024 ,1230000.0,2024,HDI,Gris,Carte grise / safia,50km,Fiat,Doblo,,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Radio CD,Vitres éléctriques,,,,,,,,
40472556,Suzuki Maruti Zen 2006 Maruti Zen,830000.0,2006,1.0 ess 68ch,Gris,Carte grise / safia,380km,Suzuki,Maruti Zen,Maruti Zen,,,Climatisation,ESP,Phares antibrouillard,Radio CD,Vitres éléctriques,,,,,,,,,
40472403,Seat ARONA 2019 Style,3800000.0,2019,1.6 MPi 110 ch,Noir,Carte grise / safia,67000km,Seat,ARONA,Style,,,Climatisation,ABS,Radar de recul,Direction assisstée,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,
40471749,Peugeot 106 1998 106,450000.0,1998,1.5 D 58ch,Blanc,Carte grise / safia,300000km,Peugeot,106,106,,,,,,,,,,,,,,,,
40472159,Dacia Logan 2016 Logan,10000.0,2016,1.2 ess 16V 75ch,Blanc,Carte grise / safia,230km,Dacia,Logan,Logan,,,Climatisation,ABS,,,,,,,,,,,,
40472157,Citroen jumpi 9 places 2024 fini,10000.0,2024,,Gris Argent,Licence / Délai,1200km,Citroen,jumpi 9 places,fini,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Feux du jour,Vitres éléctriques,,,
40395243,Nissan Micra 2015 City,10000.0,2015,1.3 ess 80ch,Blanc,Carte grise / safia,60000km,Nissan,Micra,City,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40471677,Renault Clio 3 2010 Clio 3,1600000.0,2010,1.5 DCI 86ch,Noir,Carte grise / safia,233km,Renault,Clio 3,Clio 3,,,Toit ouvrant,Retroviseurs électriques,Radio CD,Alarme,Jantes Alliage,,,,,,,,,
40395372,Volkswagen Caddy 2018 Collection,10000.0,2018,2.0 TDi 110ch,Blanc,Carte grise / safia,16000km,Volkswagen,Caddy,Collection,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40470906,Daewoo Tacuma 2004 ,1250000.0,2004,2.0,Bleu Ciel,Carte grise / safia,249000km,Daewoo,Tacuma,,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
40470684,foryota grande tiger 2009 4X4,1000000.0,2009,2.8,Noir,Carte grise / safia,,foryota,grande tiger,4X4,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,
40470581,Peugeot 208 2013 Access,1150000.0,2013,1.2 VTI 82ch,Blanc,Carte grise / safia,227000km,Peugeot,208,Access,,,Climatisation,ABS,,,,,,,,,,,,
40470503,Mercedes C220 2023 Amg line,13000000.0,2023,2.0,Noir,Licence / Délai,3450km,Mercedes,C220,Amg line,,,,,,,,,,,,,,,,
40470366,Kia Xceed 2022 ,4700000.0,2022,129 chv,Bleu Turquoise,Carte grise / safia,60.000km,Kia,Xceed,,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40189072,Nissan Cabstar 2015 Cabstar,10000.0,2015,YD 3.0,Blanc,Carte grise / safia,76000km,Nissan,Cabstar,Cabstar,,,Climatisation,ABS,Direction assisstée,,,,,,,,,,,
39087827,Chevrolet Aveo 4 portes 2005 Aveo 4 portes,9500000.0,2005,1.5,Gris,Carte grise / safia,580076km,Chevrolet,Aveo 4 portes,Aveo 4 portes,,,,,,,,,,,,,,,,
39852530,Volkswagen Caddy 2014 Caddy,3200000.0,2014,1.6 TDi 102ch,Gris Souris,Carte grise / safia,141000km,Volkswagen,Caddy,Caddy,,,Climatisation,ABS,ESP,Direction assisstée,Phares antibrouillard,Radio CD,Feux du jour,Vitres éléctriques,,,,,,
38471770,Mercedes Gle 300 D 2023 4 matic,10000.0,2023,Diesel,Noir,Licence / Délai,4500km,Mercedes,Gle 300 D,4 matic,,,,,,,,,,,,,,,,
37538558,Peugeot 207 2010 Sportium,1450000.0,2010,1.4 ess 75ch,Vert Militaire,Carte grise / safia,35000km,Peugeot,207,Sportium,,,Climatisation,Toit ouvrant,ABS,ESP,Direction assisstée,Radio CD,Alarme,Vitres éléctriques,,,,,,
40440237,Volkswagen Bora 2022 La toute,4200000.0,2022,1.5 mpi,Blanc,Carte grise / safia,00km,Volkswagen,Bora,La toute,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40430193,Peugeot 407 2007 407,1400000.0,2007,2.0 HDI 136ch,Gris,Carte grise / safia,1111km,Peugeot,407,407,,,Climatisation,Toit ouvrant,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40360354,Citroen Jumpy 2015 ,1800000.0,2015,,Blanc,,286440km,Citroen,Jumpy,,,,,,,,,,,,,,,,,
40064781,Seat Leon 2014 Leon,1230000.0,2014,2.0 TDI 143ch,Blanc,Carte grise / safia,260000km,Seat,Leon,Leon,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
39598886,Peugeot 207 2006 207,10000.0,2006,1.4 HDI 70ch,Vert Pistache,Carte grise / safia,,Peugeot,207,207,,,Climatisation,ABS,Direction assisstée,Phares antibrouillard,Radio CD,Phares xénon,Jantes Alliage,Vitres éléctriques,,,,,,
37632215,Renault Kangoo 2021 Kangoo,111110000.0,2021,1.5 DCI 110ch,Gris,Carte grise / safia,60000km,Renault,Kangoo,Kangoo,,,,,,,,,,,,,,,,
39738216,Renault Megane 2 2006 Megane 2,950000.0,2006,1.5 DCI 85ch,Noir,Carte grise / safia,445000km,Renault,Megane 2,Megane 2,,,Climatisation,ABS,Direction assisstée,Vitres éléctriques,,,,,,,,,,
40470339,Dacia Logan 2013 Logan,1730000.0,2013,1.4 ess 75ch GPL,Gris,Carte grise / safia,400000km,Dacia,Logan,Logan,,,Climatisation,ABS,ESP,Direction assisstée,Radio CD,Feux du jour,Vitres éléctriques,,,,,,,
40470276,Renault Clio 5 2021 ,10000.0,2021,,Gris Souris,Carte grise / safia,80000km,Renault,Clio 5,,,,Climatisation,ABS,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40470201,Peugeot 305 1986 ,260000.0,1986,,Bleu,Carte grise / safia,,Peugeot,305,,,,,,,,,,,,,,,,,
40470186,JAC J2 2014 ,550000.0,2014,1.0 ess 68ch,Blanc,Carte grise / safia,110000km,JAC,J2,,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Alarme,Jantes Alliage,,,,,,,,
40470078,Renault Clio 3 2012 Clio 3,1250000.0,2012,1.2 GPL 16V 75ch,Gris Argent,Carte grise / safia,380km,Renault,Clio 3,Clio 3,,,Climatisation,,,,,,,,,,,,,
40470072,Land Rover Range Rover Evoque 2014 Dynamique 5 Portes ,3900000.0,2014,2.2 SD4 - 2.2 D 190ch BVA,Noir,Carte grise / safia,174000km,Land Rover,Range Rover Evoque,Dynamique 5 Portes ,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Vitres éléctriques,
40470015,Peugeot 107 2021 Allure,330000.0,2021,,Gris Manitoba,Carte grise / safia,5000km,Peugeot,107,Allure,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
38263389,Skoda Fabia 2018 Monte Carlo,10000.0,2018,,Blanc,Carte grise / safia,138000km,Skoda,Fabia,Monte Carlo,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
39046496,Renault Express 1995 ,1111111110000.0,1995,1.9 D 65ch,Blanc,Carte grise / safia,,Renault,Express,,,,,,,,,,,,,,,,,
40469481,Peugeot 208 2014 ,600000.0,2014,1.2 VTI 82ch,Blanc,,25000km,Peugeot,208,,,,,,,,,,,,,,,,,
40469277,Citroen C Elysee 2023 Allure,4100000.0,2023,1.6 HDI,,Carte grise / safia,1220km,Citroen,C Elysee,Allure,,,Climatisation,ABS,ESP,Direction assisstée,Phares antibrouillard,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,,
40469250,Toyota Corolla 2024 Toyota,10000.0,2024,1.6,Blanc,Carte grise / safia,100km,Toyota,Corolla,Toyota,,,Climatisation,ABS,Radio CD,Alarme,,,,,,,,,,
40467468,Renault Clio Classique 2000 Clio Classique,850000.0,2000,1.4 ess 75ch,Gris Manitoba,Carte grise / safia,480km,Renault,Clio Classique,Clio Classique,,,,,,,,,,,,,,,,
40382727,Renault Clio Campus 2015 ,990000.0,2015,1.2 ess 16V 75ch,Blanc,Carte grise / safia,260000km,Renault,Clio Campus,,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,
40290367,Fiat Fiat 500 2023 Club,2400000.0,2023,1.0,Bleu Turquoise,Carte grise / safia,800km,Fiat,Fiat 500,Club,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
39937879,Land Rover Range Rover Evoque 2016 Dynamique 5 Portes ,10000.0,2016,2.2 SD4 - 2.2 D 190ch BVA,Blanc,Carte grise / safia,90000km,Land Rover,Range Rover Evoque,Dynamique 5 Portes ,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
38218037,Hyundai Matrix 2005 Matrix,800000.0,2005,1.5 CRDI 110ch,Gris,Carte grise / safia,370000km,Hyundai,Matrix,Matrix,,,,,,,,,,,,,,,,
40370148,Mercedes GLK 2012 ,1230000.0,2012,,Gris Souris,Carte grise / safia,267km,Mercedes,GLK,,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40468359,Mercedes Classe C 2017 ,5400000.0,2017,220 CDI BlueEfficiency,Noir,Carte grise / safia,172000km,Mercedes,Classe C,,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40416402,Renault Clio 5 2022 ,3500000.0,2022,,Autre,Carte grise / safia,60000km,Renault,Clio 5,,,,,,,,,,,,,,,,,
40468080,Skoda Superb 2012 Superb,1230000.0,2012,2.0 TDI 140ch,Blanc,Carte grise / safia,344000km,Skoda,Superb,Superb,,,,,,,,,,,,,,,,
39332895,Renault Kango 2024 Kango,4550000.0,2024,1.5 dci 110 ch,Gris,Carte grise / safia,16km,Renault,Kango,Kango,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,,
40464141,Renault Clio 4 2018 GT line,80000.0,2018,Dci 110ch 1.5,Bleu Gauloise,Carte grise / safia,215km,Renault,Clio 4,GT line,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40462554,Renault Clio 4 2019 Gtline,3450000.0,2019,1.5,Gris,Carte grise / safia,85000km,Renault,Clio 4,Gtline,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40449519,Volkswagen Golf 3 1994 Golf 3,1300000.0,1994,2.0 GTI 115ch,Grenat,Carte grise / safia,104000km,Volkswagen,Golf 3,Golf 3,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40365520,Citroen C3 2022 ,3600000.0,2022,,Blanc,Carte grise / safia,033500km,Citroen,C3,,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
40001247,Renault Megane 3 2009 GT Line,1350000.0,2009,1.9 dci 130,Marron,Carte grise / safia,330km,Renault,Megane 3,GT Line,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40367134,Fiat Scudo 2023 ,3820000.0,2023,2.0,Blanc,Carte grise / safia,6000km,Fiat,Scudo,,,,,,,,,,,,,,,,,
39938970,Kia Picanto 2011 Pop,1700000.0,2011,1.2 ess CVVT 87ch,Blanc,Carte grise / safia,350000km,Kia,Picanto,Pop,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Vitres éléctriques,,,
40214281,Peugeot 208 2014 Allure,2060000.0,2014,1.6 HDI 92ch,Blanc,Carte grise / safia,262000km,Peugeot,208,Allure,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,
40466817,Lifan 320 2015 Talent,1230000.0,2015,1.3,Blanc,Carte grise / safia,132000km,Lifan,320,Talent,,,Climatisation,ABS,Direction assisstée,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,
40466799,Volkswagen Golf 4 2002 Match,1050000.0,2002,1.9 TDI 100ch,Bleu Gauloise,Carte grise / safia,480000km,Volkswagen,Golf 4,Match,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
39965140,Chevrolet Aveo 4 portes 2012 Aveo 4 portes,1660000.0,2012,1.5 ess 85ch,Gris Argent,Carte grise / safia,209.000km,Chevrolet,Aveo 4 portes,Aveo 4 portes,,,Climatisation,ABS,Direction assisstée,Radio CD,,,,,,,,,,
40466610,Peugeot 208 2013 Allure,200000.0,2013,1.6 HDI 115ch,,,300000km,Peugeot,208,Allure,,,,,,,,,,,,,,,,
40466597,Suzuki Alto 2010 Base,820000.0,2010,Essence,Blanc,Carte grise / safia,217km,Suzuki,Alto,Base,,,Radio CD,Alarme,Phares xénon,Jantes Alliage,,,,,,,,,,
40466553,Volkswagen Golf 8 eHybrid 2021 eHybrid,6200000.0,2021,1.4 eTSI,Gris,Carte grise / safia,25000km,Volkswagen,Golf 8 eHybrid,eHybrid,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
40466361,Volkswagen Tiguan 2017 R Line,10000.0,2017,2.0 tdi 240ch,Gris Champagne,Carte grise / safia,95476km,Volkswagen,Tiguan,R Line,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40466301,Volkswagen Golf 7 2015 GTD,36700000.0,2015,2.0 TDI 184ch DSG,Blanc,Carte grise / safia,184000km,Volkswagen,Golf 7,GTD,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
39074365,Seat Leon 2018 FR+15,4200000.0,2018,2.0 TDI 177ch,Blanc,Carte grise / safia,170000km,Seat,Leon,FR+15,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40278139,Citroen C3 2004 C3,10000.0,2004,1.4 HDI 92ch,Grenat,Carte grise / safia,458000km,Citroen,C3,C3,,,ABS,Direction assisstée,Phares antibrouillard,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,,,,
40465740,Volkswagen Tiguan 2021 R Line,90000.0,2021,200 ch,Noir,Licence / Délai,89000km,Volkswagen,Tiguan,R Line,,,Climatisation,ABS,ESP,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,
40465707,Volkswagen Taigo 2023 Rline,6900000.0,2023,1.0 110ch,Blanc,Carte grise / safia,5600km,Volkswagen,Taigo,Rline,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40465691,DS DS3 2021 ,10000.0,2021,,Gris,Carte grise / safia,53000km,DS,DS3,,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40467986,Seat Ibiza 2019 FR,3200000.0,2019,,Gris Argent,Carte grise / safia,145km,Seat,Ibiza,FR,,,,,,,,,,,,,,,,
40465659,BMW X1 2011 ,2250000.0,2011,sDrive18d,Blanc,Carte grise / safia,269000km,BMW,X1,,,,,,,,,,,,,,,,,
40465635,DS DS7 2022 Opera,7350000.0,2022,2.0 Hdi 180 ch,Gris Champagne,Licence / Délai,43000km,DS,DS7,Opera,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40465554,Peugeot 106 1997 Rallye,10000.0,1997,1.6 ess 16V 120ch,Blanc,Carte grise / safia,00000km,Peugeot,106,Rallye,,,Phares antibrouillard,Alarme,,,,,,,,,,,,
40465545,Volkswagen Golf 2 1988 Golf 2,300000.0,1988,1.3 ess 55ch,Bleu,Carte grise / safia,1km,Volkswagen,Golf 2,Golf 2,,,,,,,,,,,,,,,,
40465479,Chevrolet Optra 5 portes 2010 Optra 5 portes,1000000.0,2010,2l,Noir,Carte grise / safia,410000km,Chevrolet,Optra 5 portes,Optra 5 portes,,,Climatisation,Toit ouvrant,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,,,,,,
40465392,Hyundai Tucson 2015 Tucson,1230000.0,2015,2.0 CRDI 4x2 177ch,Blanc,Carte grise / safia,300km,Hyundai,Tucson,Tucson,,,Climatisation,ABS,ESP,Phares antibrouillard,Radio CD,Alarme,Feux du jour,,,,,,,
40465344,Toyota Land Cruiser 2002 Land Cruiser,1110000.0,2002,24,Blanc,Carte grise / safia,180000km,Toyota,Land Cruiser,Land Cruiser,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40465341,Chevrolet Cruze 2011 Cruze,1500000.0,2011,,Gris Alluminium,Carte grise / safia,200000km,Chevrolet,Cruze,Cruze,,,Climatisation,ABS,Retroviseurs électriques,Alarme,Jantes Alliage,,,,,,,,,
40465326,Volkswagen Golf 6 2014 Match 2,1230000.0,2014,2.0 TDI 140ch,Blanc,Carte grise / safia,125km,Volkswagen,Golf 6,Match 2,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
37921569,Renault Clio 3 2010 Exception,1600000.0,2010,1.5 DCI 86ch,Noir,Carte grise / safia,3110000km,Renault,Clio 3,Exception,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,,
40467585,Chery Tiggo 4 pro 2024 finition comfort MT,11110000.0,2024,1.5,Gris,Carte jaune,0000km,Chery,Tiggo 4 pro,finition comfort MT,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40161511,Fiat 500 x 2023 La tout,3850000.0,2023,1.4,Bleu Turquoise,Carte grise / safia,5500km,Fiat,500 x,La tout,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40372428,Fiat Doblo 2024 Comercial,10000.0,2024,1.6,Gris Souris,Carte jaune,103km,Fiat,Doblo,Comercial,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Feux du jour,Vitres éléctriques,,,,,
40168117,Kia Picanto 2014 Pop,2100000.0,2014,1.2 ess CVVT 87ch,Gris,Carte grise / safia,85000km,Kia,Picanto,Pop,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,,
40467324,Volkswagen Golf 7 2017 Golf 7,10000.0,2017,2.0 TDI 184ch DSG,Blanc,Carte grise / safia,139000km,Volkswagen,Golf 7,Golf 7,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40465272,Mercedes Classe C 1999 ,10000.0,1999,,Gris Souris,Carte grise / safia,,Mercedes,Classe C,,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,
37794329,Skoda Octavia 2012 Octavia,10000.0,2012,1.9 TDI 105ch,Bleu Turquoise,Carte grise / safia,283000km,Skoda,Octavia,Octavia,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40465140,Renault Clio 4 2019 Limited 2,2800000.0,2019,0.9 tce 90 ch,Blanc,Carte grise / safia,126000km,Renault,Clio 4,Limited 2,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
40465107,Hyundai Matrix 2008 Matrix,14000000.0,2008,5,Bleu Nuit,Carte grise / safia,370km,Hyundai,Matrix,Matrix,,,Climatisation,Vitres éléctriques,,,,,,,,,,,,
40465098,Renault Clio 4 2019 Limited 2,2800000.0,2019,0.9 tce 90 ch,Blanc,Carte grise / safia,126000km,Renault,Clio 4,Limited 2,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
40465071,Renault Clio 4 2019 Limited 2,2800000.0,2019,0.9 tce 90 ch,Blanc,Carte grise / safia,126000km,Renault,Clio 4,Limited 2,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
40465061,Toyota Corolla 2024 Toyota,10000.0,2024,1.6,Blanc,Carte grise / safia,00km,Toyota,Corolla,Toyota,,,Climatisation,ABS,Alarme,,,,,,,,,,,
40464960,Seat Leon 2009 Leon,10000.0,2009,2.0 TDI 140ch,Noir,Carte grise / safia,274km,Seat,Leon,Leon,,,,,,,,,,,,,,,,
40464942,Seat Leon 2009 Leon,10000.0,2009,2.0 TDI 140ch,Noir,Carte grise / safia,274km,Seat,Leon,Leon,,,,,,,,,,,,,,,,
40464864,Mercedes Classe A 2015 ,2700000.0,2015,,Noir,Carte grise / safia,222000km,Mercedes,Classe A,,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40464819,Volkswagen Passat 2001 Passat,950000.0,2001,1.9 TDI 130ch,Gris Souris,Carte grise / safia,,Volkswagen,Passat,Passat,,,Climatisation,ABS,ESP,Direction assisstée,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,
